Article ID,Article Name,Abstract,Summarized Abstract,Abs vs SAbs,Title vs Abs,Title vs SAbs,ROUGE-1,ROUGE-2,ROUGE-L
37726485,"Natural language processing for automatic evaluation of free-text answers - a 
feasibility study based on the European Diploma in Radiology examination.","BACKGROUND: Written medical examinations consist of multiple-choice questions 
and/or free-text answers. The latter require manual evaluation and rating, which 
is time-consuming and potentially error-prone. We tested whether natural 
language processing (NLP) can be used to automatically analyze free-text answers 
to support the review process.
METHODS: The European Board of Radiology of the European Society of Radiology 
provided representative datasets comprising sample questions, answer keys, 
participant answers, and reviewer markings from European Diploma in Radiology 
examinations. Three free-text questions with the highest number of corresponding 
answers were selected: Questions 1 and 2 were ""unstructured"" and required a 
typical free-text answer whereas question 3 was ""structured"" and offered a 
selection of predefined wordings/phrases for participants to use in their 
free-text answer. The NLP engine was designed using word lists, rule-based 
synonyms, and decision tree learning based on the answer keys and its 
performance tested against the gold standard of reviewer markings.
RESULTS: After implementing the NLP approach in Python, F1 scores were 
calculated as a measure of NLP performance: 0.26 (unstructured question 1, n = 
96), 0.33 (unstructured question 2, n = 327), and 0.5 (more structured question, 
n = 111). The respective precision/recall values were 0.26/0.27, 0.4/0.32, and 
0.62/0.55.
CONCLUSION: This study showed the successful design of an NLP-based approach for 
automatic evaluation of free-text answers in the EDiR examination. Thus, as a 
future field of application, NLP could work as a decision-support system for 
reviewers and support the design of examinations being adjusted to the 
requirements of an automated, NLP-based review process.
CLINICAL RELEVANCE STATEMENT: Natural language processing can be successfully 
used to automatically evaluate free-text answers, performing better with more 
structured question-answer formats. Furthermore, this study provides a baseline 
for further work applying, e.g., more elaborated NLP approaches/large language 
models.
KEY POINTS: • Free-text answers require manual evaluation, which is 
time-consuming and potentially error-prone. • We developed a simple NLP-based 
approach - requiring only minimal effort/modeling - to automatically analyze and 
mark free-text answers. • Our NLP engine has the potential to support the manual 
evaluation process. • NLP performance is better on a more structured 
question-answer format.","Natural language processing (NLP) can be used to automatically analyze free-text answers in medical examinations. NLP engine was designed using word lists, rule-based synonyms, and decision tree learning. It performed better on a more structured question-answer format than an unstructured one. The study shows the successful design of an NLP-based approach for automatic evaluation of free- text answers in the EDiR examination. It provides a baseline for further work applying more elaborated NLP approaches/models.",0.876862526,0.742790043,0.854811966,0.122931442,0.114014252,0.851002865
37726022,"Medication Reconciliation During Transitions of Care Across Institutions: A 
quantitative analysis of challenges and opportunities.","OBJECTIVE: Medication discrepancies between clinical systems may pose a patient 
safety hazard. In this paper, we identify challenges and quantify medication 
discrepancies across transitions of care.
MATERIALS AND METHODS: We used structured clinical data and free-text hospital 
discharge summaries to compare active medications lists at four time points: 
pre-admission (outpatient), at-admission (inpatient), at-discharge (inpatient) 
and post-discharge (outpatient). Medication lists were normalized to RxNorm. 
RxNorm identifiers were further processed using the RxNav API to identify the 
ingredient. The specific drugs and ingredients from inpatient and outpatient 
medication lists were compared.
RESULTS: Using RxNorm drugs, the median percentage intersection when comparing 
active medication lists within the same EHR system ranged between 94.1% and 100% 
indicating substantial overlap. Similarly, when using RxNorm ingredients the 
median percentage intersection was 94.1% to 100%. In contrast, the median 
percentage intersection when comparing active medication lists across EHR 
systems was significantly lower (RxNorm drugs: 6.1-7.1%; RxNorm ingredients: 
29.4-35.0%) indicating that the active medication lists were significantly less 
similar (p < 0.05).
DISCUSSION: Medication lists in the same EHR system are more similar to each 
other (fewer discrepancies) than medication lists in different EHR systems when 
comparing specific RxNorm drug and the more general RxNorm ingredients at 
transitions of care. Transitions of care that require interoperability between 
two EHR systems are associated with more discrepancies than transitions where 
medication changes are expected (e.g., at-admission vs at-discharge). Challenges 
included lack of access to structured, standardized medication data across 
systems and difficulty distinguishing medications from orderable supplies such 
as lancets and diabetic test strips.
CONCLUSION: Despite the challenges to medication normalization, there are 
opportunities to identify and assist with medication reconciliation across 
transitions of care between institutions.","Medication discrepancies between clinical systems may pose a patient safety hazard. We identify challenges and quantify medication discrepancies across transitions of care. Medication lists in the same EHR system are more similar to each other (fewer discrepancies) than medication lists in different EHR systems. Despite the challenges to medication normalization, there are opportunities to identify and assist with medication reconciliation across institutions. The study was published in the Journal of the American College of Cardiology (JAC Cardiology) and the American Journal of Clinical Pharmacology (AJCP)",0.814879537,0.711745203,0.801911294,0.129834254,0.152777778,0.823104693
37726017,"A Systematic Review and Meta-analysis of Two Negative Pressure Wound Therapy 
Devices to Manage Cesarean Section Incisions.","This paper aims to evaluate whether there is a device-dependent effect on the 
reduction of surgical site complications in obese patients (body mass index 
[BMI] ≥ 30 kg/m2) undergoing cesarean section (C-section). PubMed, Embase, 
Cochrane Library, and ClinicalTrials.gov were searched for the period, January 
2011 to September 2021. English language articles describing a randomized 
controlled trial (RCT) that compared either a -80 or -125 mm Hg single-use 
negative pressure wound therapy (sNPWT) device to standard dressings in obese 
(BMI ≥ 30 kg/m2) patients undergoing C-section were included. Conference 
abstracts and ""terminated"" RCTs with published results were deemed eligible for 
inclusion. The primary outcome of interest was surgical site infection (SSI), 
classified as composite, superficial, or deep. Secondary outcomes assessed 
included seroma, dehiscence, hematoma, bleeding, reoperation, readmission, 
blistering, and (composite) wound complications. A total of 223 titles were 
identified, of which 129 were screened by full-text review. Eleven RCTs 
encompassing 5,847 patients met the inclusion criteria and were considered 
eligible for further analysis (-80 mm Hg: six studies; -125 mm Hg: five 
studies). A statistically significant improvement in the composite SSI (odds 
ratio [OR]: 0.69; 95% confidence interval [CI]: 0.54-0.89) and superficial SSI 
(OR: 0.66; 95% CI: 0.50-0.86) outcomes was observed with the -80 mm Hg device, 
compared with standard dressings. The same effect on SSI outcomes was not 
observed with the -125 mm Hg device (composite SSI-OR: 0.91; 95% CI: 0.64-1.28; 
superficial SSI-OR: 1.12; 95% CI: 0.70-1.78). There were no statistically 
significant differences in any of the other assessed outcomes. sNPWT devices may 
differ in their ability to reduce composite or superficial SSI after C-section. 
KEY POINTS: · Negative pressure benefits obese patients undergoing C-section.. · 
Negative pressure devices may differ in performance.. · A head-to-head clinical 
trial is needed..","This paper aims to evaluate whether there is a device-dependent effect on the                 reduction of surgical site complications in obese patients. The primary outcome of interest was surgical site infection (SSI) Secondary outcomes assessed included seroma, dehiscence, hematoma, bleeding, reoperation, readmission, and (composite) wound complications. A statistically significant improvement in the composite SSI and superficial SSI outcomes was observed with the -80 mm Hg device, compared with standard dressings.",0.849829018,0.697428644,0.802348137,0.155988858,0.170868347,0.768965517
37725927,"Improving model transferability for clinical note section classification models 
using continued pretraining.","OBJECTIVE: The classification of clinical note sections is a critical step 
before doing more fine-grained natural language processing tasks such as social 
determinants of health extraction and temporal information extraction. Often, 
clinical note section classification models that achieve high accuracy for 1 
institution experience a large drop of accuracy when transferred to another 
institution. The objective of this study is to develop methods that classify 
clinical note sections under the SOAP (""Subjective,"" ""Object,"" ""Assessment,"" and 
""Plan"") framework with improved transferability.
MATERIALS AND METHODS: We trained the baseline models by fine-tuning BERT-based 
models, and enhanced their transferability with continued pretraining, including 
domain-adaptive pretraining and task-adaptive pretraining. We added in-domain 
annotated samples during fine-tuning and observed model performance over a 
varying number of annotated sample size. Finally, we quantified the impact of 
continued pretraining in equivalence of the number of in-domain annotated 
samples added.
RESULTS: We found continued pretraining improved models only when combined with 
in-domain annotated samples, improving the F1 score from 0.756 to 0.808, 
averaged across 3 datasets. This improvement was equivalent to adding 35 
in-domain annotated samples.
DISCUSSION: Although considered a straightforward task when performing 
in-domain, section classification is still a considerably difficult task when 
performing cross-domain, even using highly sophisticated neural network-based 
methods.
CONCLUSION: Continued pretraining improved model transferability for 
cross-domain clinical note section classification in the presence of a small 
amount of in-domain labeled samples.","The classification of clinical note sections is a critical step before doing more fine-grained natural language processing tasks. Often, models that achieve high accuracy for 1 institution experience a large drop of accuracy when transferred to another institution. The objective of this study is to develop methods that classify clinical note sections under the SOAP framework with improved transferability. We found continued pretraining improved models only when combined with in-domain annotated samples, improving the F1 score from 0.756 to 0.808.",0.85035634,0.717429638,0.723686934,0.198051948,0.232026144,0.657894737
37725108,"Disease severity, arrhythmogenesis, and fibrosis are related to longer action 
potentials in tetralogy of Fallot.","BACKGROUND: Arrhythmias may originate from surgically unaffected right 
ventricular (RV) regions in patients with tetralogy of Fallot (TOF). We aimed to 
investigate action potential (AP) remodelling and arrhythmia susceptibility in 
RV myocardium of patients with repaired and with unrepaired TOF, identify 
possible correlations with clinical phenotype and myocardial fibrosis, and 
compare findings with data from patients with atrial septal defect (ASD), a less 
severe congenital heart disease.
METHODS: Intracellular AP were recorded ex vivo in RV outflow tract samples from 
22 TOF and three ASD patients. Arrhythmias were provoked by superfusion with 
solutions containing reduced potassium and barium chloride, or isoprenaline. 
Myocardial fibrosis was quantified histologically and associations between 
clinical phenotype, AP shape, tissue arrhythmia propensity, and fibrosis were 
examined.
RESULTS: Electrophysiological abnormalities (arrhythmias, AP duration [APD] 
alternans, impaired APD shortening at increased stimulation frequencies) were 
generally present in TOF tissue, even from infants, but rare or absent in ASD 
samples. More severely diseased and acyanotic patients, pronounced tissue 
susceptibility to arrhythmogenesis, and greater fibrosis extent were associated 
with longer APD. In contrast, APD was shorter in tissue from patients with 
pre-operative cyanosis. Increased fibrosis and repaired-TOF status were linked 
to tissue arrhythmia inducibility.
CONCLUSIONS: Functional and structural tissue remodelling may explain arrhythmic 
activity in TOF patients, even at a very young age. Surprisingly, clinical 
acyanosis appears to be associated with more severe arrhythmogenic remodelling. 
Further research into the clinical drivers of structural and electrical 
myocardial alterations, and the relation between them, is needed to identify 
predictive factors for patients at risk. Central illustration: summary diagram 
of essential study results. Note that not all results are depicted here. For 
more detail, see text. APA action potential amplitude, APD action potential 
duration, AUC area under the curve, TOF tetralogy of Fallot.","Arrhythmias may originate from surgically unaffected right                 ventricular (RV) regions in patients with tetralogy of Fallot (TOF) We aimed to investigate action potential (AP) remodelling and arrhythmia susceptibility in TOF and atrial septal defect (ASD) patients. More severely diseased and acyanotic patients, pronounced tissue susceptibility to arrhythmogenesis, and greater fibrosis extent were associated with longer APD.",0.892487586,0.743076324,0.808314741,0.13583815,0.14244186,0.817241379
37725023,"Effect of Bougie Use on First-Attempt Success in Tracheal Intubations: A 
Systematic Review and Meta-Analysis.","The use of a bougie, a flexible endotracheal tube introducer, has been proposed 
to optimize first-attempt success in emergency department intubations. We aimed 
to evaluate the available evidence on the association of bougie use in the first 
attempt and success in tracheal intubations. This was a systematic review and 
meta-analysis of studies that evaluated first-attempt success between adults 
intubated with a bougie versus without a bougie (usually with a stylet) in all 
settings. Manikin and cadaver studies were excluded. A medical librarian 
searched Ovid Cochrane Central, Ovid Embase, Ovid Medline, Scopus, and Web of 
Science for randomized controlled trials and comparative observational studies 
from inception to June 2023. Study selection and data extraction were done in 
duplicate by 2 independent reviewers. We conducted a meta-analysis with 
random-effects models, and we used GRADE to assess the certainty of evidence at 
the outcome level. We screened a total of 2,699 studies, and 133 were selected 
for full-text review. A total of 18 studies, including 12 randomized controlled 
trials, underwent quantitative analysis. In the meta-analysis of 18 studies 
(9,151 patients), bougie use was associated with increased first-attempt 
intubation success (pooled risk ratio [RR] 1.11, 95% confidence interval [CI] 
1.06 to 1.17, low certainty evidence). Bougie use was associated with increased 
first-attempt success across all analyzed subgroups with similar effect 
estimates, including in emergency intubations (9 studies; 8,070 patients; RR 
1.11, 95% CI 1.05 to 1.16, low certainty). The highest point estimate favoring 
the use of a bougie was in the subgroup of patients with Cormack-Lehane III or 
IV (5 studies, 585 patients, RR 1.60, 95% CI 1.40 to 1.84, moderate certainty). 
In this meta-analysis, the bougie as an aid in the first intubation attempt was 
associated with increased success. Despite the certainty of evidence being low, 
these data suggest that a bougie should probably be used first and not as a 
rescue device in emergency intubations.","The use of a bougie, a flexible endotracheal tube introducer, has been proposed to optimize first-attempt success in emergency department intubations. We screened a total of 2,699 studies, and 133 were selected for full-text review. A total of 18 studies, including 12 randomized controlled trials, underwent quantitative analysis. Bougie use was associated with increased first- attempt success (pooled risk ratio [RR] 1.11, 95% confidence interval [CI]                 1.06 to 1.17, low certainty evidence)",0.881147504,0.728572249,0.832885325,0.158441558,0.169712794,0.782747604
37724963,"Potential of ChatGPT and GPT-4 for Data Mining of Free-Text CT Reports on Lung 
Cancer.","Background The latest large language models (LLMs) solve unseen problems via 
user-defined text prompts without the need for retraining, offering potentially 
more efficient information extraction from free-text medical records than manual 
annotation. Purpose To compare the performance of the LLMs ChatGPT and GPT-4 in 
data mining and labeling oncologic phenotypes from free-text CT reports on lung 
cancer by using user-defined prompts. Materials and Methods This retrospective 
study included patients who underwent lung cancer follow-up CT between September 
2021 and March 2023. A subset of 25 reports was reserved for prompt engineering 
to instruct the LLMs in extracting lesion diameters, labeling metastatic 
disease, and assessing oncologic progression. This output was fed into a 
rule-based natural language processing pipeline to match ground truth 
annotations from four radiologists and derive performance metrics. The oncologic 
reasoning of LLMs was rated on a five-point Likert scale for factual correctness 
and accuracy. The occurrence of confabulations was recorded. Statistical 
analyses included Wilcoxon signed rank and McNemar tests. Results On 424 CT 
reports from 424 patients (mean age, 65 years ± 11 [SD]; 265 male), GPT-4 
outperformed ChatGPT in extracting lesion parameters (98.6% vs 84.0%, P < .001), 
resulting in 96% correctly mined reports (vs 67% for ChatGPT, P < .001). GPT-4 
achieved higher accuracy in identification of metastatic disease (98.1% [95% CI: 
97.7, 98.5] vs 90.3% [95% CI: 89.4, 91.0]) and higher performance in generating 
correct labels for oncologic progression (F1 score, 0.96 [95% CI: 0.94, 0.98] vs 
0.91 [95% CI: 0.89, 0.94]) (both P < .001). In oncologic reasoning, GPT-4 had 
higher Likert scale scores for factual correctness (4.3 vs 3.9) and accuracy 
(4.4 vs 3.3), with a lower rate of confabulation (1.7% vs 13.7%) than ChatGPT 
(all P < .001). Conclusion When using user-defined prompts, GPT-4 outperformed 
ChatGPT in extracting oncologic phenotypes from free-text CT reports on lung 
cancer and demonstrated better oncologic reasoning with fewer confabulations. © 
RSNA, 2023 Supplemental material is available for this article. See also the 
editorial by Hafezi-Nejad and Trivedi in this issue.",Latest large language models (LLMs) solve unseen problems via user-defined text prompts. GPT-4 outperformed ChatGPT in extracting oncologic phenotypes from free-text CT reports on lung cancer. It also had a lower rate of confabulation (1.7% vs 13.7%) thanChatGPT (4.3 vs 3.9) The study included patients who underwent lung cancer follow-up CT between September 2021 and March 2023.,0.696805537,0.744551361,0.643820345,0.127877238,0.11311054,0.904191617
37723969,"Residential overcrowding in relation to children's health, environment and 
schooling - a qualitative study.","AIM: To explore how overcrowding affects children's health, environment and 
schooling.
METHODS: A qualitative study was conducted with individual interviews among 20 
participants with occupational experience from overcrowded Stockholm areas but 
diverse in professions, locations and employers. The interviews were recorded, 
transcribed and analysed with Systematic Text Condensation.
RESULTS: Almost all participants expressed that overcrowding has a negative 
impact on children's health, environment and schooling - based on perceptions of 
precarious and different living conditions for children in overcrowded areas, 
for example, substandard homes, vulnerability, stress, exclusion, limited 
resources, lack of learning opportunities, gender differences, confinement, 
shame, insecurity, conflicts, risk of criminality, and bodily impact, both 
physical and psychological.
CONCLUSIONS: Our qualitative evidence suggest that overcrowding has a negative 
impact on children's health, environment and schooling.","Overcrowding has a negative impact on children's health, environment and schooling. Children in overcrowded areas experience substandard homes, vulnerability, stress, exclusion, limited resources, gender differences, confinement, shame, insecurity, conflicts, risk of criminality, and bodily impact. The study was conducted with individual interviews among 20 participants with occupational experience from overcrowded Stockholm areas but diverse in professions, locations and employers. The interviews were recorded,                 transcribed and analysed with Systematic Text Condensation.",0.822631121,0.68633157,0.814430296,0.285714286,0.304123711,0.865079365
37723918,"A systematic review of data elements of computerized physician order entry 
(CPOE): mapping the data to FHIR.","OBJECTIVE: Medication errors are the third leading cause of death. There are 
several methods to prevent prescription errors, one of which is to use a 
Computerized Physician Order Entry system (CPOE). In a CPOE system, necessary 
data needs to be collected so that making decisions about prescribing 
medications and treatment plans could be made. Although many CPOE systems have 
been developed worldwide, studies have yet to identify the necessary data and 
data elements of CPOE systems. This study aims to identify data elements of CPOE 
and standardize these data with Fast Healthcare Interoperability Resources 
(FHIR) to facilitate data sharing and integration with the electronic health 
record (EHR) system and reduce data diversity.
METHODS: PubMed, Web of Science, Embase, and Scopus databases for studies up to 
October 2019 were searched. Two reviewers independently assessed original 
articles to determine eligibility for inclusion in this review. All articles 
describing data elements of a COPE system were included. Data elements were 
obtained from the included articles' text, tables, and figures.Classification of 
the extracted data elements and mapping them to FHIR was done to facilitate data 
sharing and integration with the electronic health record (EHR) system and 
reduce data diversity. The final data elements of CPOE were categorized into 
five main categories of FHIR (foundation, base, clinical, financial, and 
specialized) and 146 resources, where possible. One of the researchers did 
mapping and checked and verified by the second researcher. If a data element 
could not be mapped to any FHIR resources, this data element was considered an 
extension to the most relevant resource.
RESULTS: We retrieved 5162 articles through database searches. After the 
full-text assessment, 21 articles were included. In total, 270 data elements 
were identified and mapped to the FHIR standard. These elements have been 
reported in 26 FHIR resources of 146 ones (18%). In total, 71 data elements were 
considered an extension.
CONCLUSIONS: The results of this study showed that the same data elements were 
not used in the CPOE systems, and the degree of homogeneity of these systems is 
limited. The mapping of extracted data with data elements used in the FHIR 
standard shows the extent to which these systems comply with existing standards. 
Considering the standards in these systems' design helps developers design more 
coherent systems that can share data with other systems.","Medication errors are the third leading cause of death. This study aims to identify data elements of CPOE systems and standardize these data with Fast Healthcare Interoperability Resources (FHIR) This will facilitate data sharing and integration with the electronic health record (EHR) system and reduce data diversity. The results of this study showed that the same data elements were not used in the CPOe systems, and the degree of homogeneity of these systems is limited.Considering the standards in these systems' design helps developers design more efficient systems that can share data with other systems.",0.854706228,0.709670842,0.789850712,0.128151261,0.168776371,0.772251309
37723589,"Effectiveness of de-implementation strategies for low-value prescribing in 
secondary care: a systematic review.","BACKGROUND/AIMS: Considerable efforts have been made to improve guideline 
adherence in healthcare through de-implementation, such as decreasing the 
prescription of inappropriate medicines. However, we have limited knowledge 
about the effectiveness, barriers, facilitators and consequences of 
de-implementation strategies targeting inappropriate medication prescribing in 
secondary care settings. This review was conducted to understand these factors 
to contribute to better replication and optimisation of future de-implementation 
efforts to reduce low-value care.
METHODS: A systematic review of randomised control trials was conducted. Papers 
were identified through CINAHL, EMBASE, MEDLINE and Cochrane register of 
controlled trials to February 2021. Eligible studies were randomised control 
trials evaluating behavioural strategies to de-implement inappropriate 
prescribing in secondary healthcare. Risk of bias was assessed using the 
Cochrane Risk of Bias tool. Intervention characteristics, effectiveness, 
barriers, facilitators and consequences were identified in the study text and 
tabulated.
RESULTS: Eleven studies were included, of which seven were reported as 
effectively de-implementing low-value prescribing. Included studies were judged 
to be mainly at low to moderate risk for selection biases and generally high 
risk for performance and reporting biases. The majority of these strategies were 
clinical decision support at the 'point of care'. Clinical decision support 
tools were the most common and effective. They were found to be a low-cost and 
simple strategy. However, barriers such as clinician's reluctance to accept 
recommendations, or the clinical setting were potential barriers to their 
success. Educational strategies were the second most reported intervention type 
however the utility of educational strategies for de-implementation remains 
varied. Multiple barriers and facilitators relating to the environmental 
context, resources and knowledge were identified across studies as potentially 
influencing de-implementation. Various consequences were identified; however, 
few measured the impact of de-implementation on usual appropriate practice.
CONCLUSION: This review offers insight into the intervention strategies, 
potential barriers, facilitators and consequences that may affect the 
de-implementation of low-value prescribing in secondary care. Identification of 
these key features helps understand how and why these strategies are effective 
and the wider (desirable or undesirable) impact of de-implementation. These 
findings can contribute to the successful replication or optimisation of 
strategies used to de-implement low-value prescribing practices in future.
TRIAL REGISTRATION: The review protocol was registered at PROSPERO (ID: 
CRD42021243944).","Review of randomised control trials to February 2021. Eligible studies evaluated behavioural strategies to de-implement inappropriate medication prescribing in secondary healthcare. The majority of these strategies were clinical decision support at the 'point of care' Educational strategies were the second most reported intervention type. Risk of bias was assessed using the Cochrane Risk of Bias tool. Intervention characteristics, effectiveness, barriers, facilitators and consequences were identified in the study text and tabulated. Identification of these key features helps understand how and why these strategies are effective.",0.902840078,0.764279485,0.839939654,0.136465324,0.157303371,0.837016575
37723447,"Lower limb muscle strength and balance in older adults with a distal radius 
fracture: a systematic review.","BACKGROUND: Distal radius fractures are common fractures in older adults and 
associated with increased risk of future functional decline and hip fracture. 
Whether lower limb muscle strength and balance are impaired in this patient 
population is uncertain. To help inform rehabilitation requirements, this 
systematic review aimed to compare lower limb muscle strength and balance 
between older adults with a distal radius fracture with matched controls, and to 
synthesise lower limb muscle strength and balance outcomes in older adults with 
a distal radius fracture.
METHODS: We searched Embase, MEDLINE, and CINAHL (1990 to 25 May 2022) for 
randomised and non-randomised controlled clinical trials and observational 
studies that measured lower limb muscle strength and/or balance using 
instrumented measurements or validated tests, in adults aged ≥ 50 years enrolled 
within one year after distal radius fracture. We appraised included 
observational studies using a modified Newcastle-Ottawa Scale and included 
randomised controlled trials using the Cochrane risk-of-bias tool. Due to the 
clinical and methodological heterogeneity in included studies, we synthesised 
results narratively in tables and text.
RESULTS: Nineteen studies (10 case-control studies, five case series, and four 
randomised controlled trials) of variable methodological quality and including 
1835 participants (96% women, mean age 55-73 years, median sample size 82) were 
included. Twelve included studies (63%) assessed strength using 10 different 
methods with knee extension strength most commonly assessed (6/12 (50%) 
studies). Five included case-control studies (50%) assessed lower limb strength. 
Cases demonstrated impaired strength during functional tests (two studies), but 
knee extension strength assessment findings were conflicting (three studies). 
Eighteen included studies (95%) assessed balance using 14 different methods. 
Single leg balance was most commonly assessed (6/18 (33%) studies). All 
case-control studies assessed balance with inconsistent findings.
CONCLUSION: Compared to controls, there is some evidence that older adults with 
a distal radius fracture have impaired lower limb muscle strength and balance. A 
cautious interpretation is required due to inconsistent findings across studies 
and/or outcome measures. Heterogeneity in control participants' characteristics, 
study design, study quality, and assessment methods limited synthesis of 
results. Robust case-control and/or prospective observational studies are 
needed.
REGISTRATION: International prospective register of systematic reviews (date of 
registration: 02 July 2020, registration identifier: CRD42020196274).","Distal radius fractures are common fractures in older adults. There is some evidence that older adults with a distal radius fracture have impaired lower limb muscle strength and balance. Robust case-control and/or prospective observational studies are needed to confirm these findings. Heterogeneity in control participants' characteristics, study design, study quality, and assessment methods limited synthesis of results. A cautious interpretation is required due to inconsistent findings across studies and outcome measures. For confidential support call the Samaritans in the UK on 08457 90 90 90, visit a local Samaritans branch or click here for details.",0.716151357,0.676896334,0.777848184,0.127753304,0.126106195,0.885793872
